Request id,Pickup point,Driver id,Status,Request,Hrs,Min,Sec,Drop timestamp,Timeslot,Demand,Supply,Gap
2833,City,25,Trip Completed,13-07-2016 00:00,5,27,26,13-07-2016 06:19,Early Morning,Demand,Supply,
3396,City,25,Trip Completed,13-07-2016 00:00,14,59,8,13-07-2016 15:57,Afternoon,Demand,Supply,
3590,City,25,Trip Completed,13-07-2016 00:00,18,31,29,13-07-2016 19:31,Evening,Demand,Supply,
3762,City,25,Trip Completed,13-07-2016 00:00,20,38,10,13-07-2016 21:21,Evening,Demand,Supply,
4566,City,25,Trip Completed,14-07-2016 00:00,9,48,56,14-07-2016 10:22,Morning,Demand,Supply,
4862,City,25,Trip Completed,14-07-2016 00:00,17,37,44,14-07-2016 18:41,Afternoon,Demand,Supply,
5564,Airport,25,Trip Completed,15-07-2016 00:00,5,41,11,15-07-2016 06:53,Early Morning,Demand,Supply,
6187,City,25,Trip Completed,15-07-2016 00:00,17,11,8,15-07-2016 18:08,Afternoon,Demand,Supply,
6642,City,25,Trip Completed,15-07-2016 00:00,22,7,14,15-07-2016 22:54,Night,Demand,Supply,
322,City,26,Trip Completed,11-07-2016 00:00,7,31,0,11-07-2016 08:10,Morning,Demand,Supply,
793,City,26,Trip Completed,11-07-2016 00:00,17,4,0,11-07-2016 18:06,Afternoon,Demand,Supply,
898,Airport,26,Trip Completed,11-07-2016 00:00,18,14,0,11-07-2016 19:09,Evening,Demand,Supply,
1258,City,26,Trip Completed,11-07-2016 00:00,21,51,0,11-07-2016 23:00,Night,Demand,Supply,
2832,City,26,Trip Completed,13-07-2016 00:00,5,20,16,13-07-2016 06:14,Early Morning,Demand,Supply,
3139,City,26,Trip Completed,13-07-2016 00:00,8,54,4,13-07-2016 09:22,Morning,Demand,Supply,
3438,City,26,Trip Completed,13-07-2016 00:00,16,12,53,13-07-2016 17:13,Afternoon,Demand,Supply,
3966,Airport,26,Trip Completed,13-07-2016 00:00,22,50,42,13-07-2016 23:27,Night,Demand,Supply,
6401,Airport,26,Trip Completed,15-07-2016 00:00,19,33,0,15-07-2016 20:16,Evening,Demand,Supply,
204,City,27,Trip Completed,11-07-2016 00:00,6,4,0,11-07-2016 06:44,Early Morning,Demand,Supply,
632,Airport,27,Trip Completed,11-07-2016 00:00,12,20,0,11-07-2016 13:10,Morning,Demand,Supply,
763,City,27,Trip Completed,11-07-2016 00:00,16,19,0,11-07-2016 17:25,Afternoon,Demand,Supply,
1786,Airport,27,Trip Completed,12-07-2016 00:00,9,3,0,12-07-2016 09:58,Morning,Demand,Supply,
1968,City,27,Trip Completed,12-07-2016 00:00,12,10,0,12-07-2016 12:49,Morning,Demand,Supply,
2088,Airport,27,Trip Completed,12-07-2016 00:00,15,51,0,12-07-2016 17:02,Afternoon,Demand,Supply,
2473,Airport,27,Trip Completed,12-07-2016 00:00,20,43,0,12-07-2016 21:20,Evening,Demand,Supply,
2869,Airport,27,Trip Completed,13-07-2016 00:00,5,50,9,13-07-2016 06:27,Early Morning,Demand,Supply,
3742,Airport,27,Trip Completed,13-07-2016 00:00,20,24,23,13-07-2016 20:48,Evening,Demand,Supply,
4440,Airport,27,Trip Completed,14-07-2016 00:00,8,26,29,14-07-2016 09:00,Morning,Demand,Supply,
5234,City,27,Trip Completed,14-07-2016 00:00,21,9,47,14-07-2016 21:52,Night,Demand,Supply,
6354,Airport,27,Trip Completed,15-07-2016 00:00,18,59,1,15-07-2016 19:35,Evening,Demand,Supply,
6638,City,27,Trip Completed,15-07-2016 00:00,21,59,10,15-07-2016 23:13,Night,Demand,Supply,
84,City,28,Trip Completed,11-07-2016 00:00,4,50,0,11-07-2016 05:26,Early Morning,Demand,Supply,
1199,City,28,Trip Completed,11-07-2016 00:00,21,17,0,11-07-2016 21:53,Night,Demand,Supply,
1676,Airport,28,Trip Completed,12-07-2016 00:00,7,44,0,12-07-2016 08:40,Morning,Demand,Supply,
2774,City,28,Trip Completed,13-07-2016 00:00,4,33,38,13-07-2016 05:13,Early Morning,Demand,Supply,
3220,Airport,28,Trip Completed,13-07-2016 00:00,9,51,41,13-07-2016 10:24,Morning,Demand,Supply,
3718,Airport,28,Trip Completed,13-07-2016 00:00,19,56,20,13-07-2016 20:47,Evening,Demand,Supply,
4904,Airport,28,Trip Completed,14-07-2016 00:00,18,2,23,14-07-2016 18:58,Evening,Demand,Supply,
6527,Airport,28,Trip Completed,15-07-2016 00:00,20,54,1,15-07-2016 21:53,Evening,Demand,Supply,
6710,City,28,Trip Completed,15-07-2016 00:00,23,2,36,16-07-2016 00:12,Night,Demand,Supply,
1584,Airport,29,Trip Completed,12-07-2016 00:00,6,26,0,12-07-2016 07:18,Early Morning,Demand,Supply,
1966,Airport,29,Trip Completed,12-07-2016 00:00,12,5,0,12-07-2016 13:12,Morning,Demand,Supply,
2827,City,29,Trip Completed,13-07-2016 00:00,5,18,31,13-07-2016 06:18,Early Morning,Demand,Supply,
2945,Airport,29,Trip Completed,13-07-2016 00:00,6,34,13,13-07-2016 07:28,Early Morning,Demand,Supply,
3365,City,29,Trip Completed,13-07-2016 00:00,13,47,14,13-07-2016 14:51,Afternoon,Demand,Supply,
3548,Airport,29,Trip Completed,13-07-2016 00:00,18,7,42,13-07-2016 19:12,Evening,Demand,Supply,
3753,City,29,Trip Completed,13-07-2016 00:00,20,30,8,13-07-2016 21:42,Evening,Demand,Supply,
4569,Airport,29,Trip Completed,14-07-2016 00:00,9,48,17,14-07-2016 10:49,Morning,Demand,Supply,
6309,Airport,29,Trip Completed,15-07-2016 00:00,18,29,54,15-07-2016 19:42,Evening,Demand,Supply,
6437,City,29,Trip Completed,15-07-2016 00:00,19,53,52,15-07-2016 20:26,Evening,Demand,Supply,
517,Airport,30,Trip Completed,11-07-2016 00:00,9,45,0,11-07-2016 10:24,Morning,Demand,Supply,
1406,Airport,30,Trip Completed,12-07-2016 00:00,3,2,0,12-07-2016 03:55,Late Night,Demand,Supply,
1643,Airport,30,Trip Completed,12-07-2016 00:00,7,18,0,12-07-2016 08:10,Morning,Demand,Supply,
2108,Airport,30,Trip Completed,12-07-2016 00:00,16,14,0,12-07-2016 16:48,Afternoon,Demand,Supply,
2647,City,30,Trip Completed,12-07-2016 00:00,22,46,0,12-07-2016 23:18,Night,Demand,Supply,
3129,City,30,Trip Completed,13-07-2016 00:00,8,41,49,13-07-2016 09:41,Morning,Demand,Supply,
3738,Airport,30,Trip Completed,13-07-2016 00:00,20,15,54,13-07-2016 20:55,Evening,Demand,Supply,
4422,Airport,30,Trip Completed,14-07-2016 00:00,8,13,15,14-07-2016 09:13,Morning,Demand,Supply,
4790,City,30,Trip Completed,14-07-2016 00:00,16,43,53,14-07-2016 17:56,Afternoon,Demand,Supply,
5496,City,30,Trip Completed,15-07-2016 00:00,4,59,58,15-07-2016 05:34,Early Morning,Demand,Supply,
6484,Airport,30,Trip Completed,15-07-2016 00:00,20,19,45,15-07-2016 21:01,Evening,Demand,Supply,
6731,Airport,30,Trip Completed,15-07-2016 00:00,23,23,55,16-07-2016 00:11,Night,Demand,Supply,
629,Airport,31,Trip Completed,11-07-2016 00:00,12,14,0,11-07-2016 13:00,Morning,Demand,Supply,
745,Airport,31,Trip Completed,11-07-2016 00:00,15,48,0,11-07-2016 16:45,Afternoon,Demand,Supply,
1064,City,31,Trip Completed,11-07-2016 00:00,19,53,0,11-07-2016 20:31,Evening,Demand,Supply,
1886,Airport,31,Trip Completed,12-07-2016 00:00,10,10,0,12-07-2016 10:35,Morning,Demand,Supply,
5608,Airport,31,Trip Completed,15-07-2016 00:00,6,18,36,15-07-2016 07:07,Early Morning,Demand,Supply,
5877,City,31,Trip Completed,15-07-2016 00:00,9,37,21,15-07-2016 10:08,Morning,Demand,Supply,
6100,Airport,31,Trip Completed,15-07-2016 00:00,14,44,32,15-07-2016 15:41,Afternoon,Demand,Supply,
6659,Airport,31,Trip Completed,15-07-2016 00:00,22,15,45,15-07-2016 23:07,Night,Demand,Supply,
2162,Airport,32,Trip Completed,12-07-2016 00:00,17,34,0,12-07-2016 18:33,Afternoon,Demand,Supply,
3294,Airport,32,Trip Completed,13-07-2016 00:00,11,23,36,13-07-2016 12:14,Morning,Demand,Supply,
3686,City,32,Trip Completed,13-07-2016 00:00,19,33,18,13-07-2016 20:34,Evening,Demand,Supply,
4784,City,32,Trip Completed,14-07-2016 00:00,16,41,52,14-07-2016 17:15,Afternoon,Demand,Supply,
5896,City,32,Trip Completed,15-07-2016 00:00,9,47,11,15-07-2016 10:32,Morning,Demand,Supply,
6190,City,32,Trip Completed,15-07-2016 00:00,17,11,33,15-07-2016 17:55,Afternoon,Demand,Supply,
6551,City,32,Trip Completed,15-07-2016 00:00,21,3,2,15-07-2016 22:17,Night,Demand,Supply,
145,City,33,Trip Completed,11-07-2016 00:00,5,32,0,11-07-2016 06:37,Early Morning,Demand,Supply,
735,City,33,Trip Completed,11-07-2016 00:00,15,27,0,11-07-2016 16:32,Afternoon,Demand,Supply,
918,Airport,33,Trip Completed,11-07-2016 00:00,18,22,0,11-07-2016 19:04,Evening,Demand,Supply,
1478,City,33,Trip Completed,12-07-2016 00:00,5,16,0,12-07-2016 06:13,Early Morning,Demand,Supply,
1957,City,33,Trip Completed,12-07-2016 00:00,11,45,0,12-07-2016 12:55,Morning,Demand,Supply,
3097,City,33,Trip Completed,13-07-2016 00:00,8,15,34,13-07-2016 09:12,Morning,Demand,Supply,
3981,Airport,33,Trip Completed,13-07-2016 00:00,23,13,54,13-07-2016 23:38,Night,Demand,Supply,
4175,City,33,Trip Completed,14-07-2016 00:00,5,11,15,14-07-2016 06:15,Early Morning,Demand,Supply,
6237,City,33,Trip Completed,15-07-2016 00:00,17,50,37,15-07-2016 18:49,Afternoon,Demand,Supply,
738,City,34,Trip Completed,11-07-2016 00:00,15,30,0,11-07-2016 16:44,Afternoon,Demand,Supply,
2731,City,34,Trip Completed,13-07-2016 00:00,2,38,48,13-07-2016 03:16,Late Night,Demand,Supply,
2863,Airport,34,Trip Completed,13-07-2016 00:00,5,46,42,13-07-2016 06:22,Early Morning,Demand,Supply,
3528,Airport,34,Trip Completed,13-07-2016 00:00,17,50,59,13-07-2016 18:17,Afternoon,Demand,Supply,
4653,City,34,Trip Completed,14-07-2016 00:00,11,58,46,14-07-2016 12:55,Morning,Demand,Supply,
5042,City,34,Trip Completed,14-07-2016 00:00,19,21,16,14-07-2016 20:05,Evening,Demand,Supply,
360,Airport,35,Trip Completed,11-07-2016 00:00,8,2,0,11-07-2016 09:05,Morning,Demand,Supply,
771,Airport,35,Trip Completed,11-07-2016 00:00,16,19,0,11-07-2016 17:34,Afternoon,Demand,Supply,
1274,City,35,Trip Completed,11-07-2016 00:00,22,1,0,11-07-2016 23:21,Night,Demand,Supply,
1501,City,35,Trip Completed,12-07-2016 00:00,5,41,0,12-07-2016 06:47,Early Morning,Demand,Supply,
1972,City,35,Trip Completed,12-07-2016 00:00,12,22,0,12-07-2016 12:43,Morning,Demand,Supply,
2871,City,35,Trip Completed,13-07-2016 00:00,5,53,33,13-07-2016 07:00,Early Morning,Demand,Supply,
3395,City,35,Trip Completed,13-07-2016 00:00,14,52,52,13-07-2016 15:33,Afternoon,Demand,Supply,
3572,City,35,Trip Completed,13-07-2016 00:00,18,25,52,13-07-2016 19:31,Evening,Demand,Supply,
4118,Airport,35,Trip Completed,14-07-2016 00:00,4,28,35,14-07-2016 05:26,Early Morning,Demand,Supply,
4739,City,35,Trip Completed,14-07-2016 00:00,14,52,43,14-07-2016 15:37,Afternoon,Demand,Supply,
6556,City,35,Trip Completed,15-07-2016 00:00,21,9,57,15-07-2016 21:38,Night,Demand,Supply,
6677,Airport,35,Trip Completed,15-07-2016 00:00,22,29,56,15-07-2016 23:22,Night,Demand,Supply,
1104,Airport,36,Trip Completed,11-07-2016 00:00,20,17,0,11-07-2016 21:20,Evening,Demand,Supply,
1596,Airport,36,Trip Completed,12-07-2016 00:00,6,39,0,12-07-2016 07:30,Early Morning,Demand,Supply,
1835,Airport,36,Trip Completed,12-07-2016 00:00,9,35,0,12-07-2016 10:30,Morning,Demand,Supply,
2110,Airport,36,Trip Completed,12-07-2016 00:00,16,19,0,12-07-2016 17:12,Afternoon,Demand,Supply,
2759,Airport,36,Trip Completed,13-07-2016 00:00,3,50,3,13-07-2016 04:33,Late Night,Demand,Supply,
3010,Airport,36,Trip Completed,13-07-2016 00:00,7,26,3,13-07-2016 08:40,Morning,Demand,Supply,
3403,City,36,Trip Completed,13-07-2016 00:00,15,16,52,13-07-2016 15:45,Afternoon,Demand,Supply,
3856,Airport,36,Trip Completed,13-07-2016 00:00,21,34,21,13-07-2016 22:26,Night,Demand,Supply,
4472,City,36,Trip Completed,14-07-2016 00:00,8,39,44,14-07-2016 09:55,Morning,Demand,Supply,
5199,City,36,Trip Completed,14-07-2016 00:00,20,50,52,14-07-2016 21:57,Evening,Demand,Supply,
5612,City,36,Trip Completed,15-07-2016 00:00,6,15,54,15-07-2016 07:17,Early Morning,Demand,Supply,
6614,Airport,36,Trip Completed,15-07-2016 00:00,21,40,39,15-07-2016 22:56,Night,Demand,Supply,
191,Airport,37,Trip Completed,11-07-2016 00:00,5,55,0,11-07-2016 06:45,Early Morning,Demand,Supply,
333,City,37,Trip Completed,11-07-2016 00:00,7,43,0,11-07-2016 08:53,Morning,Demand,Supply,
488,Airport,37,Trip Completed,11-07-2016 00:00,9,35,0,11-07-2016 10:20,Morning,Demand,Supply,
1780,City,37,Trip Completed,12-07-2016 00:00,8,58,0,12-07-2016 09:45,Morning,Demand,Supply,
2235,Airport,37,Trip Completed,12-07-2016 00:00,18,12,0,12-07-2016 19:14,Evening,Demand,Supply,
2516,City,37,Trip Completed,12-07-2016 00:00,21,5,0,12-07-2016 22:18,Night,Demand,Supply,
4209,City,37,Trip Completed,14-07-2016 00:00,5,37,1,14-07-2016 06:42,Early Morning,Demand,Supply,
4726,City,37,Trip Completed,14-07-2016 00:00,13,52,52,14-07-2016 15:04,Afternoon,Demand,Supply,
5088,Airport,37,Trip Completed,14-07-2016 00:00,19,52,54,14-07-2016 21:06,Evening,Demand,Supply,
5352,Airport,37,Trip Completed,14-07-2016 00:00,23,1,45,14-07-2016 23:45,Night,Demand,Supply,
6024,Airport,37,Trip Completed,15-07-2016 00:00,12,43,9,15-07-2016 13:55,Morning,Demand,Supply,
6196,Airport,37,Trip Completed,15-07-2016 00:00,17,19,56,15-07-2016 18:03,Afternoon,Demand,Supply,
6297,City,37,Trip Completed,15-07-2016 00:00,18,21,9,15-07-2016 18:57,Evening,Demand,Supply,
125,City,38,Trip Completed,11-07-2016 00:00,5,12,0,11-07-2016 06:17,Early Morning,Demand,Supply,
1611,City,38,Trip Completed,12-07-2016 00:00,6,49,0,12-07-2016 07:44,Early Morning,Demand,Supply,
1814,City,38,Trip Completed,12-07-2016 00:00,9,19,0,12-07-2016 09:59,Morning,Demand,Supply,
3088,City,38,Trip Completed,13-07-2016 00:00,8,12,39,13-07-2016 09:01,Morning,Demand,Supply,
3384,Airport,38,Trip Completed,13-07-2016 00:00,14,40,53,13-07-2016 15:34,Afternoon,Demand,Supply,
4218,Airport,38,Trip Completed,14-07-2016 00:00,5,38,17,14-07-2016 06:24,Early Morning,Demand,Supply,
5757,City,38,Trip Completed,15-07-2016 00:00,8,12,21,15-07-2016 09:17,Morning,Demand,Supply,
5958,Airport,38,Trip Completed,15-07-2016 00:00,10,48,38,15-07-2016 11:49,Morning,Demand,Supply,
6314,City,38,Trip Completed,15-07-2016 00:00,18,31,6,15-07-2016 19:30,Evening,Demand,Supply,
249,City,39,Trip Completed,11-07-2016 00:00,6,31,0,11-07-2016 07:14,Early Morning,Demand,Supply,
728,City,39,Trip Completed,11-07-2016 00:00,15,5,0,11-07-2016 16:09,Afternoon,Demand,Supply,
3042,City,39,Trip Completed,13-07-2016 00:00,7,38,51,13-07-2016 08:32,Morning,Demand,Supply,
3620,City,39,Trip Completed,13-07-2016 00:00,18,54,52,13-07-2016 20:08,Evening,Demand,Supply,
4276,City,39,Trip Completed,14-07-2016 00:00,6,22,4,14-07-2016 07:23,Early Morning,Demand,Supply,
4735,City,39,Trip Completed,14-07-2016 00:00,14,43,10,14-07-2016 15:51,Afternoon,Demand,Supply,
1353,Airport,40,Trip Completed,11-07-2016 00:00,23,51,0,12-07-2016 00:34,Night,Demand,Supply,
1568,City,40,Trip Completed,12-07-2016 00:00,6,18,0,12-07-2016 06:52,Early Morning,Demand,Supply,
2465,City,40,Trip Completed,12-07-2016 00:00,20,38,0,12-07-2016 21:37,Evening,Demand,Supply,
3688,City,40,Trip Completed,13-07-2016 00:00,19,39,52,13-07-2016 20:40,Evening,Demand,Supply,
4727,City,40,Trip Completed,14-07-2016 00:00,14,6,18,14-07-2016 15:02,Afternoon,Demand,Supply,
5348,City,40,Trip Completed,14-07-2016 00:00,22,50,55,14-07-2016 23:45,Night,Demand,Supply,
6537,Airport,40,Trip Completed,15-07-2016 00:00,20,52,18,15-07-2016 22:03,Evening,Demand,Supply,
1941,Airport,41,Trip Completed,12-07-2016 00:00,11,29,0,12-07-2016 12:09,Morning,Demand,Supply,
3766,Airport,41,Trip Completed,13-07-2016 00:00,20,33,1,13-07-2016 21:24,Evening,Demand,Supply,
4243,Airport,41,Trip Completed,14-07-2016 00:00,6,2,47,14-07-2016 06:37,Early Morning,Demand,Supply,
4717,Airport,41,Trip Completed,14-07-2016 00:00,13,42,45,14-07-2016 14:36,Afternoon,Demand,Supply,
5682,City,41,Trip Completed,15-07-2016 00:00,7,16,19,15-07-2016 08:24,Morning,Demand,Supply,
6343,City,41,Trip Completed,15-07-2016 00:00,18,44,7,15-07-2016 19:21,Evening,Demand,Supply,
6726,Airport,41,Trip Completed,15-07-2016 00:00,23,22,28,16-07-2016 00:12,Night,Demand,Supply,
238,City,42,Trip Completed,11-07-2016 00:00,6,27,0,11-07-2016 07:15,Early Morning,Demand,Supply,
2624,City,42,Trip Completed,12-07-2016 00:00,22,16,0,12-07-2016 23:17,Night,Demand,Supply,
2787,City,42,Trip Completed,13-07-2016 00:00,4,54,46,13-07-2016 05:29,Early Morning,Demand,Supply,
3992,City,42,Trip Completed,13-07-2016 00:00,23,24,52,14-07-2016 00:04,Night,Demand,Supply,
4974,City,42,Trip Completed,14-07-2016 00:00,18,44,58,14-07-2016 19:16,Evening,Demand,Supply,
5478,Airport,42,Trip Completed,15-07-2016 00:00,4,43,40,15-07-2016 05:44,Early Morning,Demand,Supply,
5641,City,42,Trip Completed,15-07-2016 00:00,6,46,40,15-07-2016 07:16,Early Morning,Demand,Supply,
128,City,43,Trip Completed,11-07-2016 00:00,5,12,0,11-07-2016 05:48,Early Morning,Demand,Supply,
627,City,43,Trip Completed,11-07-2016 00:00,12,12,0,11-07-2016 13:10,Morning,Demand,Supply,
1766,Airport,43,Trip Completed,12-07-2016 00:00,8,45,0,12-07-2016 09:52,Morning,Demand,Supply,
2089,City,43,Trip Completed,12-07-2016 00:00,15,49,0,12-07-2016 16:32,Afternoon,Demand,Supply,
3565,City,43,Trip Completed,13-07-2016 00:00,18,13,10,13-07-2016 18:50,Evening,Demand,Supply,
3954,Airport,43,Trip Completed,13-07-2016 00:00,22,43,45,14-07-2016 00:03,Night,Demand,Supply,
4204,City,43,Trip Completed,14-07-2016 00:00,5,36,10,14-07-2016 06:23,Early Morning,Demand,Supply,
4651,City,43,Trip Completed,14-07-2016 00:00,11,54,26,14-07-2016 12:47,Morning,Demand,Supply,
5814,City,43,Trip Completed,15-07-2016 00:00,8,43,57,15-07-2016 09:55,Morning,Demand,Supply,
6062,City,43,Trip Completed,15-07-2016 00:00,13,48,40,15-07-2016 14:51,Afternoon,Demand,Supply,
118,Airport,44,Trip Completed,11-07-2016 00:00,5,11,0,11-07-2016 05:52,Early Morning,Demand,Supply,
339,Airport,44,Trip Completed,11-07-2016 00:00,7,49,0,11-07-2016 08:45,Morning,Demand,Supply,
766,City,44,Trip Completed,11-07-2016 00:00,16,23,0,11-07-2016 17:27,Afternoon,Demand,Supply,
1133,Airport,44,Trip Completed,11-07-2016 00:00,20,27,0,11-07-2016 21:31,Evening,Demand,Supply,
2458,City,44,Trip Completed,12-07-2016 00:00,20,33,0,12-07-2016 21:33,Evening,Demand,Supply,
3060,Airport,44,Trip Completed,13-07-2016 00:00,7,56,53,13-07-2016 09:12,Morning,Demand,Supply,
3653,City,44,Trip Completed,13-07-2016 00:00,19,18,27,13-07-2016 19:51,Evening,Demand,Supply,
4321,City,44,Trip Completed,14-07-2016 00:00,6,56,17,14-07-2016 07:47,Early Morning,Demand,Supply,
5672,Airport,44,Trip Completed,15-07-2016 00:00,7,7,7,15-07-2016 07:59,Morning,Demand,Supply,
1698,City,45,Trip Completed,12-07-2016 00:00,7,56,0,12-07-2016 08:56,Morning,Demand,Supply,
2098,City,45,Trip Completed,12-07-2016 00:00,16,12,0,12-07-2016 16:42,Afternoon,Demand,Supply,
2733,City,45,Trip Completed,13-07-2016 00:00,2,37,50,13-07-2016 03:45,Late Night,Demand,Supply,
2917,Airport,45,Trip Completed,13-07-2016 00:00,6,21,57,13-07-2016 06:53,Early Morning,Demand,Supply,
3151,Airport,45,Trip Completed,13-07-2016 00:00,9,0,37,13-07-2016 09:38,Morning,Demand,Supply,
3358,City,45,Trip Completed,13-07-2016 00:00,13,30,22,13-07-2016 14:38,Afternoon,Demand,Supply,
5435,City,45,Trip Completed,15-07-2016 00:00,2,52,10,15-07-2016 03:43,Late Night,Demand,Supply,
5717,Airport,45,Trip Completed,15-07-2016 00:00,7,41,1,15-07-2016 08:24,Morning,Demand,Supply,
635,Airport,46,Trip Completed,11-07-2016 00:00,12,25,0,11-07-2016 13:29,Morning,Demand,Supply,
1275,Airport,46,Trip Completed,11-07-2016 00:00,22,5,0,11-07-2016 23:02,Night,Demand,Supply,
1562,Airport,46,Trip Completed,12-07-2016 00:00,6,16,0,12-07-2016 07:15,Early Morning,Demand,Supply,
2908,Airport,46,Trip Completed,13-07-2016 00:00,6,14,46,13-07-2016 07:17,Early Morning,Demand,Supply,
3414,City,46,Trip Completed,13-07-2016 00:00,15,28,23,13-07-2016 16:44,Afternoon,Demand,Supply,
3638,Airport,46,Trip Completed,13-07-2016 00:00,19,9,50,13-07-2016 19:58,Evening,Demand,Supply,
5132,Airport,46,Trip Completed,14-07-2016 00:00,20,11,42,14-07-2016 20:40,Evening,Demand,Supply,
5422,City,46,Trip Completed,15-07-2016 00:00,2,9,9,15-07-2016 03:09,Late Night,Demand,Supply,
5724,City,46,Trip Completed,15-07-2016 00:00,7,40,9,15-07-2016 08:48,Morning,Demand,Supply,
6026,Airport,46,Trip Completed,15-07-2016 00:00,12,50,41,15-07-2016 13:35,Morning,Demand,Supply,
6416,City,46,Trip Completed,15-07-2016 00:00,19,42,15,15-07-2016 20:27,Evening,Demand,Supply,
995,Airport,47,Trip Completed,11-07-2016 00:00,19,11,0,11-07-2016 19:33,Evening,Demand,Supply,
1771,City,47,Trip Completed,12-07-2016 00:00,8,56,0,12-07-2016 09:27,Morning,Demand,Supply,
2729,Airport,47,Trip Completed,13-07-2016 00:00,2,36,56,13-07-2016 03:03,Late Night,Demand,Supply,
3416,City,47,Trip Completed,13-07-2016 00:00,15,31,59,13-07-2016 16:06,Afternoon,Demand,Supply,
4286,City,47,Trip Completed,14-07-2016 00:00,6,35,7,14-07-2016 07:35,Early Morning,Demand,Supply,
5012,Airport,47,Trip Completed,14-07-2016 00:00,18,59,54,14-07-2016 20:05,Evening,Demand,Supply,
6761,Airport,47,Trip Completed,15-07-2016 00:00,0,5,0,15-07-2016 00:47,Late Night,Demand,Supply,
5638,City,47,Trip Completed,15-07-2016 00:00,6,40,51,15-07-2016 07:18,Early Morning,Demand,Supply,
6191,Airport,47,Trip Completed,15-07-2016 00:00,17,17,50,15-07-2016 18:16,Afternoon,Demand,Supply,
443,City,48,Trip Completed,11-07-2016 00:00,9,5,0,11-07-2016 09:45,Morning,Demand,Supply,
1299,City,48,Trip Completed,11-07-2016 00:00,22,22,0,11-07-2016 23:06,Night,Demand,Supply,
1637,Airport,48,Trip Completed,12-07-2016 00:00,7,9,0,12-07-2016 08:15,Morning,Demand,Supply,
2099,Airport,48,Trip Completed,12-07-2016 00:00,16,3,0,12-07-2016 17:16,Afternoon,Demand,Supply,
2349,Airport,48,Trip Completed,12-07-2016 00:00,19,22,0,12-07-2016 20:07,Evening,Demand,Supply,
3081,City,48,Trip Completed,13-07-2016 00:00,8,10,39,13-07-2016 08:47,Morning,Demand,Supply,
3555,Airport,48,Trip Completed,13-07-2016 00:00,18,8,2,13-07-2016 19:07,Evening,Demand,Supply,
3798,City,48,Trip Completed,13-07-2016 00:00,20,55,6,13-07-2016 21:41,Evening,Demand,Supply,
3982,Airport,48,Trip Completed,13-07-2016 00:00,23,16,52,14-07-2016 00:34,Night,Demand,Supply,
